,ID,label,tanggal,judul,narasi,nama file gambar
3352,789042,1,8-Oct-19,Polisi Sebar Poster DPO Terhadap Novel Bamukmin,polisi sebar poster hadap novel selamat moga,789042.png
3353,789645,1,22-Jun-19,Prof. Tokuda terseyum ketika memperlihatkan data kecurangan KPU,prof lihat data curang kpu prof  lihat data curang kpu beliau prabowo prabowo arti prabowo bangkit,789645.png
3354,789697,1,12-Jun-19,Sopir Ambulance Gerindra Merangkap Pedagang Warung Yang Dijarah,sopir gerindra dagang warung warung rusuh tamu istana,789697.png
3355,789711,1,10-Jun-19,Pemprov DKI Habiskan 14 Miliar Untuk Bus Mudik Gratis,pemprov dki habis  miliar bus mudik gratis gubernur negara,789711.jpg
3356,789953,1,24-Apr-19,Akan ada aksi sweeping dari ormas Forum Betawi Rempug,aksi ormas forum jakarta rusuh ambon  anggota hindar jembatan  ,789953.png
3357,790398,1,10-Feb-19,Ellen DeGeneres Bagi-Bagi Hadiah Valentine di Facebook,hadiah facebook people facebook share  people    ,790398.png
3358,790676,1,3-Jan-19,Tangkapan Layar di Cuitan Satu lagi kebohongan @sandiuno,tangkap layar bohong bohong bangsa bebas pimpin,790676.png
3359,791325,0,16-Sep-18,Misbakhun Bantah Fasilitasi RSCC Adakan Konferensi Pers Terkait Pemblokiran Rekening Bank Milik Ruben PS Marey,bantah fasilitas kait blokir rekening bank undang liput sebar undang palsu anggota dpr anggota dpr  ,791325.jpg
3360,791551,1,15-Agu-18,CARA PENYELAMATAN DIRI SAAT BERADA DIDALAM LIFT APABILA LIFT TERJUN TAK TERKENDALI,selamat lift lift selamat lift lift,791551.png
3361,791702,0,20-Jul-18,"Terduga Teroris IS yang Tertangkap di Sleman, Yogyakarta Bukan Pelatih Judo di UGM",duga teroris tangkap yogyakarta latih kait berita tangkap duga teroris daerah kait latih,791702.jpg
3362,791843,0,29-Jun-18,Guru di Bekasi Dipecat Lewat Pesan Grup Whatsapp Gara-Gara Beda Pilihan di Pilkada Jabar,guru bekas pecat pesan grup whatsapp gara   gara pilih pilkada jabar guru bekas henti hormat group,791843.jpg
3363,791912,1,18-Jun-18,Meninggal Saat Menggunakan Handphone Sambil di Cas,,791912.png
3364,791923,1,11-Jun-18,"Dr Gupta mengatakan, tidak ada yang harus mati kanker kecuali keluar dari kecerobohan;",mati kanker mati kanker,791923.jpg
3365,792306,0,5-Apr-18,Klarifikasi BPPT Terkait Isu Potensi Tsunami 57 Meter di Pandeglang,klarifikasi kait tsunami  masyarakat berita lengkap,792306.png
3366,792422,1,14-Mar-18,@ArieKuntung: Mengingatkan Kejadian yang Terjadi Sejak Dari Tahun 2014,  viral,792422.png
3367,792917,0,12-Dec-17,: Warga Cina Tanam Benih Cabai Mengandung Bakteri Berbahaya di Bogor,warga cina tanam kandung bakteri bahaya bogor tanam bawa bakteri indonesia laku hadap tanam,792917.jpg
3368,792976,0,5-Dec-17,Media Sosial Masih Jadi Sarana Favorit Penyebaran Hoax,media sosial sebar hoax media sosial sebar hoax,792976.jpg
3369,793155,1,7-Nov-17,TNI Akan Kawal Uztaz Bachtiar Nasir & Ketua FPI,tni ketua fpi tni ketua fpi,793155.png
3370,793553,1,28-Apr-17,Jusuf Kalla Minta Jangan Beri Bunga Kepada Anies Sandi,jusuf kalla bunga anies sandi jusuf kalla lindung anies film musuh,793553.jpg
3371,793626,0,17-Mar-17,Video Pria Terbaring Berazan Adalah KH Hasyim Muzadi,video pria narasi video video,793626.jpg
3372,794137,0,2-Dec-16,Sylviana Menyambangi Habib Rizieq di Markas FPI,habib rizieq fpi foto bicara prof habib rizieq shihab fpi,794137.jpg
3373,794277,0,17-Oct-16,Ciri-Ciri Anak Dominan Otak Kanan,anak otak kanan artikel bahas kembang anak kembang anak otak kanan angkat tulis anak otak kanan,794277.png
3374,794433,1,14-Apr-16,Bagi-bagi Toyota Sienta Gratis,gratis  buah  ,794433.jpg
3375,794682,1,18-Aug-20,"Video EKONOMI RI MAKIN MEROSOT & HANCUR, JOKOWI ANGKAT TANGAN MENYERAH & MINTA PRABOWO SELAMATKAN NKRI",video ekonomi hancur jokowi angkat tangan serah prabowo selamat nkri ekonomi hancur jokowi angkat tangan serah prabowo selamat nkri,794682.jpg
3376,794730,1,15-Aug-20,Ketua KPU Imbau Masyarakat Hormati Hasil Pemilu Walau Banyak Kecurangan,ketua kpu imbau masyarakat hormat curang ketua kpu imbau masyarakat hormat curang  mei  gambar narasi dunia negara rakyat hormat,794730.jpg
3377,795385,1,15-Jun-20,"Kapal Tenggelam di Perairan Makassar, 13 Orang Tewas",kapal tenggelam air makassar  tewas duka tenggelam kapal tumpang air makassar pulau saksi mata kapal layar pulau  jenazah masyarakat tim cari korban,795385.png
3378,795389,1,13-Jun-20,Foto Kuburan masal ulama dan santri 1948 oleh PKI Muso,foto kubur ulama santri  pki foto santri ulama tolak komunis santri suruh kubur kubur,795389.png
3379,795449,1,7-Jun-20,5G Hanya Chipnya Diganti,ganti,795449.png
3380,795585,1,22-May-20,Foto FBI Menangkap Bill Gates Karena Terorisme Biologis,foto tangkap tip tangkap tip,795585.png
3381,795635,1,16-May-20,WHO Menyebutkan Vegetarian Tidak Kena Covid-19,covid covid minyak   world,795635.jpg
3382,795803,1,3-May-20,Video cara pertolongan Emergency Covid 19,video covid  covid  pasang angkat paru gagal main main home,795803.jpg
3383,796366,0,14-Mar-20,WHO: Saran penyakit Coronavirus  untuk umum: membantah Mitos,saran sakit ban bukti virus covid tular daerah panas laku tindak lindung pergi lapor covid lindung covid bersih tangan laku hilang virus tangan hindar infeksi mata,796366.png
3384,796432,1,4-Mar-20,"salah satu warga Bekasi ada yg positif terkena virus Corona, meninggal dunia",warga bekas positif virus corona dunia info rekan bekas indah  warga positif virus corona dunia makam hindar ramai jaga sehat moga allah jaga aamiin,796432.png
3385,796566,1,11-Feb-20,Video puluhan pasien virus corona kejang-kejang,video puluh pasien virus corona mudah mudah allah virus corona bahaya,796566.png
3386,796990,1,1-Dec-19,HANYA KADER PKI yg tidak suka dengan video mewaspadai PKI.,kader pki suka video waspada pki saksi mata buah saksi fakta nyata akun lihat rekam kader pki suka video waspada pki,796990.png
3387,797252,1,5-Oct-19,Mahasiswa bisa minta bantuan ke Kodam jika ingin didampingi saat gelar unjuk rasa,mahasiswa bantu damping gelar damping mahasiswa laku daerah militer wenang panglima tni operasi habis butuh polri wenang panglima tni wenang dasar   wenang polri,797252.png
3388,797418,1,9-Sep-19,Seorang Ibu Lahirkan 18 Bayi Kembar,lahir  bayi allah lahir  anak,797418.png
3389,797439,1,30-Jan-18,Kerajaan Arab Saudi Menetapkan Habib Rizieq sebagai Keturunan ke-38 Rasulullah,raja arab saudi habib rizieq turun raja arab saudi habib rizieq turun imam ummat islam ad     habib rizieq shihab nyata perintah arab saudi bicara raja raja beliau turun beliau fasilitas butuh dunia layan raja arab saudi saudi suka allah,797439.jpg
3390,797444,1,3-Sep-19,Pemutihan SIM Yang Sudah Mati Tanpa Mengulang Tes,sim mati ulang sim mati sim laku  agustus  bantu share sim mati ulang laku indonesia,797444.jpg
3391,797827,1,25-Jun-19,Imigrasi Bali Menolak dan Mendenda Mantan Miss Universe Asal Australia,tolak australia portal media australia news berita tolak australia indonesia judul australia,797827.jpg
3392,797858,1,19-Jun-19,Geger Binatang di Kebun Binatang Indonesia Kurus,indonesia indonesia urus manusia urus beras bawang daging garam listrik harga tiket harga kayak,797858.png
3393,797999,1,17-May-19,"Video dan Foto Korban Tawuran di Jembatan Siak IV, Pekanbaru",video foto korban jembatan pekanbaru allah kawan korban jembatan pekanbaru,797999.jpg
3394,798105,1,29-Apr-19,Burhanuddin Muhtadi Dituding Dalang Quick Count Palsu,tuding palsu viralkan,798105.jpg
3395,799064,1,28-Nov-18,Bendungan Katulampa Jebol Pada 27 November 2018,  info bmkg bogor jakarta banjir keluarga wilayah air jakarta   jam info temen bogor barusan jam malam rumah malam  jam air jakarta,799064.jpg
3396,799470,1,21-Sep-18,Nasi Kotak Plus 2 Ayam dan Rendang,nasi  nasi ,799470.jpg
3397,799616,1,2-Sep-18,REZIM KODOK ini benar2 anti islam,rezim anti islam larang sholat sekolah larang pakai baju sekolah muslim sekolah,799616.jpg
3398,799662,0,26-Agu-18,Penyebutan topan dan badai di doa Maruf Amin,doa maruf harap,799662.jpg
3399,800059,1,26-Jun-18,Bank BCA Bisa Bantu Nasabah Yang Kena Tipu Belanja Online,bank bantu tipu belanja online kait tipu online edar informasi tipu tangkap sang laku uang,800059.jpg
3400,800126,1,10-Jun-18,Kerja Sama NU dan Israel,israel darah saudara palestina,800126.png
3401,800239,1,14-May-18,PENEMUAN BOM DI KOTA MALANG,temu bom kota malang  bom malang,800239.png
3402,800404,1,20-Apr-18,Ketik @  Tanpa Spasi Artinya Akun Aman,arti akun akun sederhana komentar silah   tulis cipta facebook arti akun arti atur ulang   akun sila coba alhamdulillah akun akun ganti gabung buka,800404.png
3403,800462,0,13-Apr-18,KPK Bantah Mengusulkan Pemilihan Kepala Daerah Melalui DPRD,kpk bantah usul pilih kepala daerah dprd kpk usul kepala daerah pilih dprd,800462.png
3404,800646,0,8-Mar-18,Klarifikasi Survei Calon Wakil Presiden Paling Disukai Masyarakat Bukan Dikeluarkan Lembaga Survei Indonesia,klarifikasi survei calon presiden suka masyarakat survei indonesia klarifikasi survei calon presiden suka masyarakat survei indonesia,800646.png
3405,801431,0,19-Oct-17,Registrasi Kartu SIM Card Perlukah Nama Ibu kandung ?,registrasi kartu sim kandung registrasi ulang kartu  tata registrasi kandung,801431.jpg
3406,801721,1,11-May-17,FASILITAS RUANG TAHANAN AHOK BAK BINTANG LIMA,fasilitas tahan ahok tahan ahok brimob lengkap tv  akun klaim foto foto  foto  gambar rupa sebar akun akun,801721.jpg
3407,801743,1,29-Apr-17,Foto Tangkapan Layar Berita Munarman Dengan Narasi Provokatif,foto tangkap layar berita narasi kayak indonesia islam kaum muslim kalah bawa main bawa islam mengatasnamakan umat islam umat islam,801743.jpg
3408,801826,1,11-Mar-17,Video Narasi Disertai Potongan Foto Ahli Sosiologi Selo Soemardjan di Video Berjudul RAMALAN AKHIR KASUS AHOK....,video narasi potong foto ahli video judul ahok video narasi potong foto ahli video judul ahok,801826.png
3409,802112,1,10-Jan-17,SURAT TERBUKA DARI PEWARTA INDONESIA,surat buka indonesia surat buka,802112.jpg
3410,802292,1,10-Dec-16,"Ahok Mengucapkan Dua Kalimat Syahadat, Ketua FPI Pun Meneteskan Air Matanya",ahok kalimat ketua fpi air mata ahok kalimat ketua fpi,802292.png
3411,802432,1,11-Nov-16,"Pembicaraan Aa Gym dengan Panglima TNI, Jendral Gatot Nurmantyo",bicara panglima tni jendral gatot panglima tni gatot,802432.png
3412,803280,1,16-Jul-20,Penambahan Peserta SKB CPNS 2020 Kemendes PDTT, ,803280.jpg
3413,803415,1,5-Jul-20,Video Bahagianya Sniper TNI saat target masuk dan kena pesawat Israel ancur di udara,video tni pesawat israel udara tni pesawat israel udara,803415.png
3414,803438,1,2-Jul-20,"Video Ekonomi Makin Hancur & Terlilit Utang, Jokowi Terancam Serahkan Indonesia pada China",video ekonomi hancur utang jokowi ancam serah indonesia china ekonomi hancur utang perintah jokowi serah indonesia china,803438.jpg
3415,803525,1,21-Jun-20,"Amien Rais: Kalau Jokowi Sampai Diturunkan Akan Lebih Parah.Karena Dia Adalah Yang Terbaik Saat Ini,Dan Selamanya Buat RI",jokowi turun parah jokowi turun parah,803525.png
3416,803984,1,4-May-20,Foto Jokowi Mengenakan Kemeja Merah Berlogo Palu Arit,foto jokowi merah logo palu jokowi presiden keluarga pki komunis merdeka  presiden pki jokowi nyata main politik anak maling teriak maling,803984.png
3417,804030,1,1-May-20,"Sejak Indonesia Merdeka, Baru Gubernur Anies yang Dikunjungi 40 Dubes Tanpa Diundang",indonesia merdeka gubernur anies kunjung  undang indonesia merdeka gubernur kunjung  dunia undang,804030.png
3418,804052,1,29-Apr-20,"Apabila ada masyarakat tidak mampu makan, dapat menghubungi nomor pengaduan Bansos Covid19 Kemensos",masyarakat makan hubung nomor covid masyarakat indonesia makan dampak covid hubung nomor covid,804052.png
3419,804679,1,21-Feb-20,Inilah Akibat Memilih Komisaris Kafir,pilih kafir pilih kafir budaya usaha islam,804679.jpg
3420,804685,1,20-Feb-20,Foto Bayi platipus,foto bayi bayi   temu timur australia telur kelas anak kenal   rupa,804685.png
3421,804733,0,15-Feb-20,Waspada Bahaya Skullbreaker Challenge yang Membahayakan Nyawa,waspada bahaya bahaya lindung anak indonesia polri imbau anak bahaya korban jiwa aksi tindak pidana,804733.png
3422,804735,1,13-Feb-20,Ribuan Burung Gagak Muncul di Wuhan Menandakan Banyak Bau Mayat,burung wuhan tanda mayat tanda mayat burung wuhan virus corona temu,804735.png
3423,806066,1,15-Jun-19,Polisi: Chat WA Berisi Anggota Polda Metro Jaya Hina TNI Hoaks,polisi chat anggota polda metro jaya hina tni polisi jaya pegang tni tni,806066.png
3424,806193,1,15-May-19,AM Hendropriyono Dirawat di Singapur,rawat habib rawat singapore operasi kunjung sembuh,806193.jpg
3425,806621,1,11-Mar-19,Pasukan asing akan masuk NKRI melindungi warga asing,asing nkri lindung warga asing pasca asing nkri lindung warga asing duga asing sadar sadar rezim,806621.png
3426,806664,1,4-Mar-19,PKS : 1 MARET HARI POLIGAMI NASIONAL,pks  maret poligami nasional poligami poligami bangga serius pks dukung bawang laki   nasional,806664.png
3427,806853,1,3-Feb-19,Ini buktinya Prabowo bersama cucu PKI,bukti prabowo cucu pki bukti prabowo cucu pki,806853.png
3428,807348,0,5-Nov-18,Kepolisian Klarifikasi Terkait Biaya Tilang Baru,polisi klarifikasi kait biaya tilang edar pesan aplikasi whatsapp biaya tilang instruksi kapolri kait tilang indonesia hoax biaya tilang   lintas,807348.png
3429,807403,1,26-Oct-18,SURAT PEMANGGILAN KAPOLRI JENDERAL TITO KARNAVIAN OLEH KPK,surat panggil kapolri jenderal kpk surat panggil korupsi narasi surat lihat gambar unggah,807403.jpg
3430,807586,1,03-Okt-18,Dermaga Bemata Dajjal Hancur Diterpa Gempa Serta Tsunami di Palu dan Donggala,dajjal hancur gempa tsunami palu sadar nyata sulawesi palu bangun pantai mata dajjal,807586.jpg
3431,807661,0,21-Sep-18,Ferdinand Hutahean Menyatakan Akun Twitter @FerdinandFarel Bukanlah Miliknya,nyata akun twitter pidana sebar akun twitter  akun twitter akun twitter foto foto hoax pura tulis akun twitter,807661.jpg
3432,808615,1,18-Apr-18,: Jembatan Widang Babat di Tuban yang Menjadi Program Infrastruktur Jokowi Ambruk,jembatan infrastruktur jokowi infrastruktur  jembatan jatim  pilih,808615.png
3433,808786,1,18-Mar-18,Jokowi Siapkan Perpres Demi Permudah Tenaga Kerja Asing,jokowi mudah tenaga asing jokowi mudah tenaga asing indonesia janji cipta  lapang presiden jokowi indonesia mudah  nasional kompas     jokowi           tenaga     asing,808786.png
3434,808822,0,11-Mar-18,Ini Penjelasan Mentan soal Larangan Rockmelon Australia ke Indonesia,larang australia indonesia kepala terang tulis nyata australia indonesia larang batas informasi masyarakat konsumsi buah edar pasar buah lokal indonesia buah sehat konsumsi,808822.png
3435,808927,1,25-Feb-18,Lucifer Church Colombia,rumah ibadah buka tanda dajjal,808927.jpg
3436,809257,0,19-Dec-17,Billboard Bertuliskan PDIP Tidak Butuh Suara Umat Islam,tulis pdip butuh suara umat islam pdi   butuh suara umat islam tum pdi   megawati putri,809257.jpg
3437,809335,1,8-Dec-17,Kepolisian Republik Indonesia Memberikan Tips Cara Blokir Nomor HP SMS Penipuan,polisi republik indonesia blokir nomor tipu polisi republik indonesia blokir nomor tipu sebar tipu tipu nyata menang atm pulang pura uang anak celaka murah,809335.jpg
3438,809961,0,19-Apr-17,Jokowi Bersama Ahok Bagikan Amplop Berisi Uang dan Beras Untuk Warga Cilincing,jokowi ahok uang beras warga jokowi sembako ahok,809961.jpg
3439,810521,1,3-Dec-16,Muslim Indonesia di Amerika Mendukung Aksi Damai 212,muslim indonesia dukung aksi damai  muslim indonesia dukung aksi damai ,810521.jpg
3440,810557,0,27-Nov-16,Nama Jalan Di Pulau Reklamasi,pulau pulau anak bangsa indonesia diam,810557.jpg
3441,810646,1,4-Nov-16,Foto Ribuan Demonstran Berkumpul di Istiqlal,foto kumpul istiqlal foto kumpul istiqlal,810646.jpg
3442,810764,1,24-Jun-16,Pejabat Pemkot Parepare Injak Sajadah Pakai Sepatu,jabat injak pakai oknum jabat injak injak rakyat,810764.png
3443,810771,0,20-Jun-16,: Nenek Sepuh Yang Butuh Donasi,butuh donasi edar foto medsos foto buah pasar beliau butuh bantu,810771.jpg
3444,811158,1,11-Aug-20,Kanada Sudah Terbebas dari Covid-19,bebas covid covid,811158.png
3445,811604,1,5-Jul-20,"Foto pahlawan perang era 11, dengan teknik ngibul 1 negara musuh dengan janji manisnya",foto perang era   negara musuh janji foto perang era   negara musuh janji,811604.jpg
3446,811693,1,24-Jun-20,Mia Khalifa Bunuh Diri,bunuh,811693.png
3447,811886,1,1-Jun-20,Prediksi Simpson lain yang menjadi kenyataan!! #MerekaTahu,prediksi nyata prediksi,811886.png
3448,811904,1,28-May-20,"Ditemukan di pusat perbelanjaan di Palembang, Sumatera Selatan ",temu pusat belanja palembang sumatera temu pusat belanja palembang sumatera palembang indah mall,811904.png
3449,812088,1,12-May-20,Donasi Bahan Iftar dan Sahur di Masa Wabah Covid-19 oleh PKS,donasi bahan wabah covid pks donasi bahan wabah covid,812088.jpg
3450,812355,1,17-Apr-20,Video Obat COVID-19 Telah Ditemukan dan Siap Disebarkan ke Seluruh Indonesia,video obat covid temu sebar indonesia sehat obat butuh pasien covid  pidato beliau perintah bantu bahan obat sulit negara negara harap obat covid dunia normal,812355.jpg
3451,812472,1,4-Apr-20,KFC Memberikan 1 Bucket Ayam Gratis Perayaan Ulang Tahun Ke 68, gratis ulang  ,812472.jpg
3452,812726,1,16-Mar-20,Bule ini kena corona lokasi di Bali,corona lokasi corona lokasi,812726.png
3453,812831,1,2-Mar-20,"Penculikan anak bukan isapan jempol, Kejadian ini tertangkap di Lampung",culi anak tangkap lampung lampung putra   putri main culi anak waspada tangkap lampung habis manusia sampah kayak tembak mati,812831.png
3454,812975,1,4-Feb-20,Virus Corona Dapat Menular Melalui Tatapan Mata,virus corona tular mata info hati hati lihat korban infeksi virus corona virus corona sebar share,812975.jpg
3455,812997,1,30-Jan-20,Info orang hilang Ciri2 wapres,info hilang wapres info hilang hilang selesai  menang malam kpu wapres hubung kaum cebong,812997.png
3456,813486,1,6-Nov-19,"Batu ini yang dipijak oleh Nabi untuk naik ke langit, batu ini menangis hingga sekarang batu ini terapung",batu nabi langit batu menang batu batu nabi langit batu nabi larang batu menang bukti agung allah,813486.png
3457,813555,1,20-Oct-19,Post oleh Akun Palsu Krishna Murti,post akun palsu kasih warga masyarakat wanita tutup jilbab pilih dasar tutup wajib nabi,813555.png
3458,813718,1,24-Sep-19,Zainal mahasiswa yg demo di dpn Gedung DPR,mahasiswa demo dpr mahasiswa demo dpr dunia polisi polisi rakyat musuh mahasiswa adil,813718.png
3459,814004,1,27-Jul-19,UNESCO Nyatakan ISLAM Agama Paling Damai Sedunia,nyata islam agama damai dunia pbb tangan didik ilmu budaya nyata resmi islam agama damai dunia islam world,814004.png
